Game Type,Matchup,X Wins,O Wins,Ties,Average X Move Time (s),Average O Move Time (s),Total Moves,Blocked Wins (X),Blocked Wins (O),Missed Wins (X),Missed Wins (O),X Depth,O Depth,X Iterations,O Iterations,X Exploration Constant,O Exploration Constant
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.328571617603302,0.0008323192596435,7,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3286150693893432,0.0010472933451334,7,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2738341808319092,0.0005062222480773,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3793151378631592,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3840796152750651,0.0007189114888509,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3293032646179199,0.0006469885508219,7,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3787313302357991,0.0003352165222167,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3682953516642253,0.0005060036977132,6,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2545202255249023,0.0005044341087341,9,1,2,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3643554051717122,0.0003381570180257,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3083633780479431,0.0002498626708984,8,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.262934923171997,0.0007567405700683,9,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3031323552131653,0.0005022287368774,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3212668895721435,0.0002513527870178,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2704338550567627,0.0003764033317565,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3604863286018371,0.0003336270650227,7,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3228831887245178,0.0003385543823242,7,1,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3890519936879476,0.000698169072469,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3441874980926513,0.0005007982254028,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2618326663970947,0.000864565372467,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3196254372596741,0.0,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2572203159332275,0.0010212063789367,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3381749391555786,0.0,8,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2763576030731201,0.0006275177001953,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2658624172210693,0.0,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3497831225395202,0.0002499818801879,8,0,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3855880896250407,0.0003384749094645,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3534970879554748,0.0,7,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3575587272644043,0.0002501010894775,8,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2798112869262695,0.0004997849464416,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2770721912384033,0.0006110668182373,9,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2984785079956055,0.0004996061325073,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3329752087593078,0.0004684925079345,7,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3163219690322876,0.0005295872688293,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2880300521850586,0.0002515316009521,9,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3785684108734131,0.0008408228556315,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3872901598612467,0.0005023479461669,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3280372619628906,0.0001293420791625,8,0,1,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.386683702468872,0.0003575483957926,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3083689212799072,0.0001398921012878,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.391543706258138,0.000676949818929,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3239502906799316,0.0,8,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3860342502593994,0.0006871223449707,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3379769921302795,0.0005114674568176,8,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.267301607131958,0.0002505183219909,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3283056020736694,0.0010026693344116,8,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2624314785003662,0.0004827976226806,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3168805837631225,0.0,8,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3258700966835022,0.0,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3097453713417053,0.0001263618469238,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2886115550994873,0.0,9,1,1,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3509345054626465,0.000522494316101,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3747475941975911,0.000706672668457,6,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3823220729827881,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.334850013256073,0.0006719430287679,7,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4044963518778483,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2822966575622558,0.0013403892517089,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3320066332817077,0.001686692237854,8,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3969632784525553,0.0,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.32793790102005,0.0010046362876892,8,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3031415343284607,0.0002574920654296,8,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3645009199778239,0.0,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3820782502492268,0.000684897104899,6,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3645727634429931,0.0013115406036376,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3928101857503255,0.0006696383158365,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2718111991882324,0.0002499818801879,9,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3785653909047444,0.000670830408732,6,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3391414880752563,0.0,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4000113010406494,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2471075534820556,0.0004322528839111,9,2,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3315787315368652,0.0,7,1,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3916052977244059,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2876584053039551,0.0,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3293836712837219,0.0,7,1,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.257508373260498,0.0,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3789229393005371,0.0006709893544514,6,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2633850574493408,0.0005056262016296,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3275754451751709,0.0,7,2,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3935921986897786,0.0008579095204671,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3238945603370666,0.000248372554779,8,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2851301193237304,0.0015186667442321,9,0,2,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2941195964813232,0.0006388425827026,9,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2776425838470459,0.0,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3425661921501159,0.0,7,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3977844715118408,0.0,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2887215614318847,0.0,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2574813365936279,0.0001294016838073,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2862065315246582,0.0,9,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3367130756378174,8.100271224975586e-05,8,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3058974146842956,0.0,8,1,1,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3918795585632324,0.0,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2758749961853027,0.0,9,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2928879261016845,0.0001301765441894,9,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2782761573791504,0.0,9,1,2,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2631155490875244,0.0001466274261474,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3980032602945964,0.0003877480824788,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2587262153625488,0.0,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3703099091847737,0.0012493133544921,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2763211727142334,0.0005008578300476,9,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3266077637672424,0.0017511844635009,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3132258653640747,0.0001366138458251,8,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3837352593739827,0.0019041697184244,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2673757076263428,0.0018291473388671,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2899807453155517,0.0001556277275085,9,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2694127559661865,0.0006274580955505,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2697763919830322,0.0,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3931713104248047,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3817894458770752,0.0006799697875976,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2798160552978516,0.0004016757011413,9,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3286758661270141,0.0002530217170715,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2571173191070556,0.0002482533454895,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2738726615905761,0.0006333589553833,9,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2550868511199951,0.0005320310592651,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3816065788269043,0.0,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3672645092010498,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2540480613708496,0.0002229809761047,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3404250741004944,0.0010038216908772,7,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.2925218939781189,0.0,8,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3135511875152588,0.0,7,2,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3774276574452718,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3760328292846679,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3205379247665405,0.0,7,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3312360048294067,0.0023622512817382,7,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2748940467834472,0.0017926096916198,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2797820091247558,0.0,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3872561454772949,0.0006139278411865,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3856666088104248,0.0008446375528971,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.2948089241981506,0.0,8,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2440096855163574,0.0,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.2940621376037597,0.0,8,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2597030162811279,0.0017650127410888,9,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2531220912933349,0.0,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3660336335500081,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3728148937225342,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3862380981445312,0.0003349781036376,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2738862991333007,0.0003784298896789,9,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2623561382293701,0.0005164146423339,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3628202279408772,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3080498576164245,0.0008439222971598,7,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2805612564086914,0.0006332397460937,9,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3967266082763672,0.0005049705505371,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.278225564956665,0.0005137920379638,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2593600749969482,0.0,9,2,1,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3572560946146647,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.261061429977417,0.0006464123725891,9,2,2,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2945085048675537,1.4126300811767578e-05,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3378026485443115,0.0,8,0,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3986228307088216,0.0,6,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4123751322428385,0.0,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3749398390452067,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3075127601623535,0.0,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3277780413627624,0.0001487731933593,8,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2913264751434326,0.0001288056373596,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4070902665456136,0.0011914571126302,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3848986625671386,0.0002947648366292,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3039745688438415,0.0,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2553496837615966,0.0,9,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3573666413625081,0.0016818841298421,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2651810646057129,0.0,9,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3947511514027913,0.0010363260904947,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3099715113639831,0.0017613569895426,7,2,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2771903514862061,0.0,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2732525825500488,0.0007673501968383,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2899870872497558,0.0,9,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.411530335744222,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3231176733970642,0.0,8,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2849869728088379,0.0007535219192504,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.374438206354777,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3110020756721496,0.0,7,2,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3395764827728271,0.0,7,1,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2665845394134521,0.0001285672187805,9,1,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2582161903381347,0.0,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2691018581390381,0.0005201697349548,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3694631258646647,0.0006861686706542,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3300045132637024,0.0,8,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.371320645014445,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3807495435078938,0.0003381570180257,6,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3147941827774048,0.0001270771026611,8,0,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.269460391998291,7.611513137817383e-05,9,0,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.367522398630778,0.0006763935089111,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2675376415252685,0.0,9,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3152592778205871,0.0006760756174723,7,1,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3211483359336853,0.0,7,1,0,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3146633505821228,0.0011321902275085,8,1,2,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3179841041564941,0.0020049810409545,8,0,1,1,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2609418392181396,0.0,9,3,3,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3825345834096272,0.0006716251373291,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3964741230010986,0.0,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2893122673034668,0.0,9,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4164758523305257,0.0011726220448811,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.385486364364624,0.0006922086079915,6,0,1,0,0,,2.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2614726543426514,0.0,9,2,2,0,0,,2.0,1500.0,,20.0,
